# DTStamp_FHdata_calc_t_look (time_lookahead_length) 2023-10-05 03:12:26 976880812 
# rtime[1], u[2], u_next[3], accn_csv_t[4], curr_accn_t[5], max_jerk[6], curr_frate[7], profile[8], t_look[9] eps[10] rho[11] min_tang_accn[12] max_tang_accn[13] 
    0.114000  0.004592751  0.000040287 30.012495324 23.728815650 200.000000000  1.223554628   0     0.348043  0.000000086476792    79.000000   -30.012495    30.012495 
    0.115000  0.004633038  0.000040287 30.012715580 23.963634152 200.000000000  1.247518262   0     0.351471  0.000000086480324    79.000000   -30.012716    30.012716 
    0.116000  0.004673326  0.000040287 30.012937761 24.195683176 200.000000000  1.271713945   0     0.354871  0.000000086483857    79.000000   -30.012938    30.012938 
    0.117000  0.004713613  0.000040287 30.013161870 24.424874600 200.000000000  1.296138820   0     0.358242  0.000000086487390    79.000000   -30.013162    30.013162 
    0.118000  0.004753900  0.000040287 30.013387904 24.651122716 200.000000000  1.320789943   0     0.361582  0.000000086490924    79.000000   -30.013388    30.013388 
    0.119000  0.004794188  0.000040287 30.013615866 24.874341390 200.000000000  1.345664284   0     0.364892  0.000000086494458    79.000000   -30.013616    30.013616 
    0.120000  0.004834475  0.000040287 30.013845754 25.094450814 200.000000000  1.370758735   0     0.368169  0.000000086497993    79.000000   -30.013846    30.013846 
    0.121000  0.004874762  0.000040287 30.014077568 25.311374130 200.000000000  1.396070109   0     0.371413  0.000000086501529    79.000000   -30.014078    30.014078 
    0.122000  0.004915049  0.000040287 30.014311310 25.525029023 200.000000000  1.421595138   0     0.374624  0.000000086505065    79.000000   -30.014311    30.014311 
    0.123000  0.004955337  0.000040287 30.014546978 25.735344431 200.000000000  1.447330483   0     0.377799  0.000000086508602    79.000000   -30.014547    30.014547 
    0.124000  0.004995624  0.000040287 30.014784574 25.942246262 200.000000000  1.473272729   0     0.380939  0.000000086512139    79.000000   -30.014785    30.014785 
    0.125000  0.005035911  0.000040287 30.015024096 26.145662235 200.000000000  1.499418391   0     0.384043  0.000000086515677    79.000000   -30.015024    30.015024 
